experiment_name,scenario_name,strategy,slots_mean,average_weighted_aoi_mean,peak_weighted_aoi_mean,avg_aoi_0_mean,peak_aoi_0_mean,weight_0_mean,avg_aoi_1_mean,peak_aoi_1_mean,weight_1_mean,avg_aoi_2_mean,peak_aoi_2_mean,weight_2_mean,avg_aoi_3_mean,peak_aoi_3_mean,weight_3_mean,avg_aoi_4_mean,peak_aoi_4_mean,weight_4_mean,system_peak_aoi_mean,high_weight_threshold_mean,high_weight_avg_aoi_mean,avg_decision_time_ms_mean,total_runtime_s_mean,avg_aoi_5_mean,peak_aoi_5_mean,weight_5_mean,avg_aoi_6_mean,peak_aoi_6_mean,weight_6_mean,avg_aoi_7_mean,peak_aoi_7_mean,weight_7_mean,avg_aoi_8_mean,peak_aoi_8_mean,weight_8_mean,avg_aoi_9_mean,peak_aoi_9_mean,weight_9_mean,avg_aoi_10_mean,peak_aoi_10_mean,weight_10_mean,avg_aoi_11_mean,peak_aoi_11_mean,weight_11_mean,avg_aoi_12_mean,peak_aoi_12_mean,weight_12_mean,avg_aoi_13_mean,peak_aoi_13_mean,weight_13_mean,avg_aoi_14_mean,peak_aoi_14_mean,weight_14_mean,avg_aoi_15_mean,peak_aoi_15_mean,weight_15_mean,avg_aoi_16_mean,peak_aoi_16_mean,weight_16_mean,avg_aoi_17_mean,peak_aoi_17_mean,weight_17_mean,avg_aoi_18_mean,peak_aoi_18_mean,weight_18_mean,avg_aoi_19_mean,peak_aoi_19_mean,weight_19_mean,avg_aoi_20_mean,peak_aoi_20_mean,weight_20_mean,avg_aoi_21_mean,peak_aoi_21_mean,weight_21_mean,avg_aoi_22_mean,peak_aoi_22_mean,weight_22_mean,avg_aoi_23_mean,peak_aoi_23_mean,weight_23_mean,avg_aoi_24_mean,peak_aoi_24_mean,weight_24_mean,avg_aoi_25_mean,peak_aoi_25_mean,weight_25_mean,avg_aoi_26_mean,peak_aoi_26_mean,weight_26_mean,avg_aoi_27_mean,peak_aoi_27_mean,weight_27_mean,avg_aoi_28_mean,peak_aoi_28_mean,weight_28_mean,avg_aoi_29_mean,peak_aoi_29_mean,weight_29_mean,avg_aoi_30_mean,peak_aoi_30_mean,weight_30_mean,avg_aoi_31_mean,peak_aoi_31_mean,weight_31_mean,avg_aoi_32_mean,peak_aoi_32_mean,weight_32_mean,avg_aoi_33_mean,peak_aoi_33_mean,weight_33_mean,avg_aoi_34_mean,peak_aoi_34_mean,weight_34_mean,avg_aoi_35_mean,peak_aoi_35_mean,weight_35_mean,avg_aoi_36_mean,peak_aoi_36_mean,weight_36_mean,avg_aoi_37_mean,peak_aoi_37_mean,weight_37_mean,avg_aoi_38_mean,peak_aoi_38_mean,weight_38_mean,avg_aoi_39_mean,peak_aoi_39_mean,weight_39_mean,avg_aoi_40_mean,peak_aoi_40_mean,weight_40_mean,avg_aoi_41_mean,peak_aoi_41_mean,weight_41_mean,avg_aoi_42_mean,peak_aoi_42_mean,weight_42_mean,avg_aoi_43_mean,peak_aoi_43_mean,weight_43_mean,avg_aoi_44_mean,peak_aoi_44_mean,weight_44_mean,avg_aoi_45_mean,peak_aoi_45_mean,weight_45_mean,avg_aoi_46_mean,peak_aoi_46_mean,weight_46_mean,avg_aoi_47_mean,peak_aoi_47_mean,weight_47_mean,avg_aoi_48_mean,peak_aoi_48_mean,weight_48_mean,avg_aoi_49_mean,peak_aoi_49_mean,weight_49_mean,slots_std,average_weighted_aoi_std,peak_weighted_aoi_std,avg_aoi_0_std,peak_aoi_0_std,weight_0_std,avg_aoi_1_std,peak_aoi_1_std,weight_1_std,avg_aoi_2_std,peak_aoi_2_std,weight_2_std,avg_aoi_3_std,peak_aoi_3_std,weight_3_std,avg_aoi_4_std,peak_aoi_4_std,weight_4_std,system_peak_aoi_std,high_weight_threshold_std,high_weight_avg_aoi_std,avg_decision_time_ms_std,total_runtime_s_std,avg_aoi_5_std,peak_aoi_5_std,weight_5_std,avg_aoi_6_std,peak_aoi_6_std,weight_6_std,avg_aoi_7_std,peak_aoi_7_std,weight_7_std,avg_aoi_8_std,peak_aoi_8_std,weight_8_std,avg_aoi_9_std,peak_aoi_9_std,weight_9_std,avg_aoi_10_std,peak_aoi_10_std,weight_10_std,avg_aoi_11_std,peak_aoi_11_std,weight_11_std,avg_aoi_12_std,peak_aoi_12_std,weight_12_std,avg_aoi_13_std,peak_aoi_13_std,weight_13_std,avg_aoi_14_std,peak_aoi_14_std,weight_14_std,avg_aoi_15_std,peak_aoi_15_std,weight_15_std,avg_aoi_16_std,peak_aoi_16_std,weight_16_std,avg_aoi_17_std,peak_aoi_17_std,weight_17_std,avg_aoi_18_std,peak_aoi_18_std,weight_18_std,avg_aoi_19_std,peak_aoi_19_std,weight_19_std,avg_aoi_20_std,peak_aoi_20_std,weight_20_std,avg_aoi_21_std,peak_aoi_21_std,weight_21_std,avg_aoi_22_std,peak_aoi_22_std,weight_22_std,avg_aoi_23_std,peak_aoi_23_std,weight_23_std,avg_aoi_24_std,peak_aoi_24_std,weight_24_std,avg_aoi_25_std,peak_aoi_25_std,weight_25_std,avg_aoi_26_std,peak_aoi_26_std,weight_26_std,avg_aoi_27_std,peak_aoi_27_std,weight_27_std,avg_aoi_28_std,peak_aoi_28_std,weight_28_std,avg_aoi_29_std,peak_aoi_29_std,weight_29_std,avg_aoi_30_std,peak_aoi_30_std,weight_30_std,avg_aoi_31_std,peak_aoi_31_std,weight_31_std,avg_aoi_32_std,peak_aoi_32_std,weight_32_std,avg_aoi_33_std,peak_aoi_33_std,weight_33_std,avg_aoi_34_std,peak_aoi_34_std,weight_34_std,avg_aoi_35_std,peak_aoi_35_std,weight_35_std,avg_aoi_36_std,peak_aoi_36_std,weight_36_std,avg_aoi_37_std,peak_aoi_37_std,weight_37_std,avg_aoi_38_std,peak_aoi_38_std,weight_38_std,avg_aoi_39_std,peak_aoi_39_std,weight_39_std,avg_aoi_40_std,peak_aoi_40_std,weight_40_std,avg_aoi_41_std,peak_aoi_41_std,weight_41_std,avg_aoi_42_std,peak_aoi_42_std,weight_42_std,avg_aoi_43_std,peak_aoi_43_std,weight_43_std,avg_aoi_44_std,peak_aoi_44_std,weight_44_std,avg_aoi_45_std,peak_aoi_45_std,weight_45_std,avg_aoi_46_std,peak_aoi_46_std,weight_46_std,avg_aoi_47_std,peak_aoi_47_std,weight_47_std,avg_aoi_48_std,peak_aoi_48_std,weight_48_std,avg_aoi_49_std,peak_aoi_49_std,weight_49_std,N
scalability,N_10,greedy,60.0,218.95185185185184,294.0,17.833333333333332,41.0,1.0,16.2,34.0,1.4444444444444444,10.85,21.0,1.8888888888888888,9.233333333333333,20.0,2.333333333333333,7.2,16.0,2.7777777777777777,41.0,3.0,5.743333333333334,0.0012783333333333334,0.0007121000016923063,7.15,16.0,3.2222222222222223,5.95,12.0,3.6666666666666665,5.75,13.0,4.111111111111111,4.833333333333333,10.0,4.555555555555555,5.033333333333333,11.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
scalability,N_10,periodic,60.0,387.6981481481483,593.8888888888889,30.5,60.0,1.0,15.033333333333333,30.0,1.4444444444444444,13.666666666666666,29.0,1.8888888888888888,12.933333333333334,29.0,2.333333333333333,12.333333333333334,29.0,2.7777777777777777,60.0,3.0,11.763333333333335,0.00017,0.0005741000059060752,11.366666666666667,29.0,3.2222222222222223,9.966666666666667,27.0,3.6666666666666665,11.25,29.0,4.111111111111111,12.05,30.0,4.555555555555555,14.183333333333334,31.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
scalability,N_10,random,60.0,345.0611111111111,580.7777777777777,5.266666666666667,14.0,1.0,7.733333333333333,20.0,1.4444444444444444,14.166666666666666,29.0,1.8888888888888888,10.233333333333333,29.0,2.333333333333333,10.3,25.0,2.7777777777777777,37.0,3.0,11.823333333333334,0.0014616666666666667,0.0006885999973746948,9.333333333333334,26.0,3.2222222222222223,9.316666666666666,21.0,3.6666666666666665,13.616666666666667,37.0,4.111111111111111,11.45,31.0,4.555555555555555,15.4,36.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
scalability,N_10,round_robin,60.0,311.74074074074076,488.22222222222223,5.5,10.0,1.0,7.033333333333333,20.0,1.4444444444444444,5.266666666666667,10.0,1.8888888888888888,5.2,10.0,2.333333333333333,10.5,26.0,2.7777777777777777,45.0,3.0,12.033333333333333,0.000175,0.0006062999964342453,18.5,45.0,3.2222222222222223,6.866666666666666,20.0,3.6666666666666665,7.433333333333334,20.0,4.111111111111111,16.533333333333335,39.0,4.555555555555555,10.833333333333334,21.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
scalability,N_10,whittle,60.0,266.5444444444445,383.1111111111111,31.5,61.0,1.0,31.5,61.0,1.4444444444444444,16.2,34.0,1.8888888888888888,9.416666666666666,25.0,2.333333333333333,6.933333333333334,15.0,2.7777777777777777,61.0,3.0,5.790000000000001,0.004955,0.0012439999991329387,6.516666666666667,16.0,3.2222222222222223,6.15,14.0,3.6666666666666665,5.416666666666667,12.0,4.111111111111111,5.483333333333333,12.0,4.555555555555555,5.383333333333334,12.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
scalability,N_20,greedy,60.0,782.7570175438595,1058.0,31.5,61.0,1.0,31.5,61.0,1.2105263157894737,25.2,54.0,1.4210526315789473,22.333333333333332,50.0,1.631578947368421,20.533333333333335,47.0,1.8421052631578947,61.0,3.0,10.238333333333333,0.0025166666666666666,0.0012133999989600852,17.833333333333332,41.0,2.052631578947368,17.2,39.0,2.263157894736842,16.033333333333335,32.0,2.473684210526316,16.2,34.0,2.6842105263157894,12.833333333333334,29.0,2.894736842105263,11.733333333333333,26.0,3.1052631578947367,11.566666666666666,26.0,3.3157894736842106,11.233333333333333,26.0,3.526315789473684,10.983333333333333,23.0,3.7368421052631575,11.2,24.0,3.9473684210526314,11.366666666666667,25.0,4.157894736842105,8.916666666666666,20.0,4.368421052631579,8.783333333333333,20.0,4.578947368421052,8.833333333333334,21.0,4.789473684210526,7.766666666666667,18.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
scalability,N_20,periodic,60.0,1235.1315789473679,1929.3684210526314,30.5,60.0,1.0,29.533333333333335,59.0,1.2105263157894737,28.6,58.0,1.4210526315789473,26.766666666666666,56.0,1.631578947368421,25.1,54.0,1.8421052631578947,61.0,3.0,18.384999999999998,0.00027833333333333334,0.0012717999998130836,23.566666666666666,52.0,2.052631578947368,31.5,61.0,2.263157894736842,20.9,48.0,2.473684210526316,19.016666666666666,45.0,2.6842105263157894,17.633333333333333,42.0,2.894736842105263,16.85,39.0,3.1052631578947367,15.733333333333333,36.0,3.3157894736842106,14.733333333333333,32.0,3.526315789473684,15.566666666666666,32.0,3.7368421052631575,15.516666666666667,35.0,3.9473684210526314,16.233333333333334,38.0,4.157894736842105,18.066666666666666,43.0,4.368421052631579,19.95,47.0,4.578947368421052,22.6,51.0,4.789473684210526,28.6,58.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
scalability,N_20,random,60.0,1233.2429824561402,2194.4736842105262,26.0,55.0,1.0,11.166666666666666,25.0,1.2105263157894737,7.383333333333334,21.0,1.4210526315789473,17.2,39.0,1.631578947368421,8.816666666666666,22.0,1.8421052631578947,61.0,3.0,21.636666666666667,0.0016333333333333332,0.0010908000040217303,12.283333333333333,33.0,2.052631578947368,6.866666666666666,19.0,2.263157894736842,31.5,61.0,2.473684210526316,31.5,61.0,2.6842105263157894,17.833333333333332,41.0,2.894736842105263,14.116666666666667,33.0,3.1052631578947367,25.2,54.0,3.3157894736842106,31.5,61.0,3.526315789473684,12.833333333333334,33.0,3.7368421052631575,11.816666666666666,31.0,3.9473684210526314,30.5,60.0,4.157894736842105,12.533333333333333,32.0,4.368421052631579,31.5,61.0,4.578947368421052,31.5,61.0,4.789473684210526,14.866666666666667,35.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
scalability,N_20,round_robin,60.0,871.1754385964915,1242.8947368421052,10.5,20.0,1.0,10.2,20.0,1.2105263157894737,15.933333333333334,38.0,1.4210526315789473,9.7,20.0,1.631578947368421,9.5,20.0,1.8421052631578947,60.0,3.0,15.083333333333334,0.0003,0.0015060000005178154,9.333333333333334,20.0,2.052631578947368,9.2,20.0,2.263157894736842,9.1,20.0,2.473684210526316,21.7,49.0,2.6842105263157894,12.333333333333334,30.0,2.894736842105263,12.666666666666666,31.0,3.1052631578947367,9.033333333333333,20.0,3.3157894736842106,15.766666666666667,40.0,3.526315789473684,11.533333333333333,27.0,3.7368421052631575,11.333333333333334,26.0,3.9473684210526314,9.5,20.0,4.157894736842105,11.033333333333333,24.0,4.368421052631579,28.6,58.0,4.578947368421052,10.866666666666667,22.0,4.789473684210526,30.5,60.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
