experiment_name,scenario_name,run_id,strategy,slots,average_weighted_aoi,peak_weighted_aoi,avg_aoi_0,peak_aoi_0,weight_0,avg_aoi_1,peak_aoi_1,weight_1,avg_aoi_2,peak_aoi_2,weight_2,avg_aoi_3,peak_aoi_3,weight_3,avg_aoi_4,peak_aoi_4,weight_4,system_peak_aoi,high_weight_threshold,high_weight_avg_aoi,avg_decision_time_ms,total_runtime_s
channel_sensitivity,uniform,5,greedy,3000,51.33283333333333,131.0,8.433666666666667,26.0,1.0,6.134333333333333,21.0,1.5,4.9446666666666665,16.0,2.0,3.6883333333333335,12.0,3.0,2.5486666666666666,9.0,5.0,26.0,2.0,3.7272222222222218,0.0007199966666666666,0.014309247024357319
channel_sensitivity,uniform,5,random,3000,87.74983333333333,283.5,5.693,35.0,1.0,5.774333333333334,43.0,1.5,6.778666666666667,39.0,2.0,6.687666666666667,36.0,3.0,7.955,52.0,5.0,52.0,2.0,7.140444444444445,0.0013504116666666667,0.016433899058029056
channel_sensitivity,uniform,6,whittle,3000,48.659666666666666,126.0,5.618666666666667,19.0,1.0,4.776,16.0,1.5,4.471333333333333,16.0,2.0,3.768666666666667,13.0,3.0,3.1256666666666666,11.0,5.0,19.0,2.0,3.7885555555555555,0.0029201786666666666,0.02200896991416812
channel_sensitivity,uniform,6,round_robin,3000,60.4695,213.0,4.35,25.0,1.0,4.452333333333334,25.0,1.5,4.550333333333334,30.0,2.0,5.052333333333333,25.0,3.0,5.036666666666667,30.0,5.0,30.0,2.0,4.879777777777778,0.00012850366666666667,0.01249606697820127
channel_sensitivity,uniform,6,periodic,3000,75.47366666666667,187.5,9.642666666666667,39.0,1.0,7.035333333333333,25.0,1.5,6.988666666666667,26.0,2.0,6.146333333333334,26.0,3.0,4.572333333333333,25.0,5.0,39.0,2.0,5.902444444444445,0.00012057266666666667,0.012348940945230424
channel_sensitivity,uniform,6,greedy,3000,50.77433333333333,128.5,8.299333333333333,28.0,1.0,6.004666666666667,18.0,1.5,4.906333333333333,16.0,2.0,3.659,14.0,3.0,2.5356666666666667,10.0,5.0,28.0,2.0,3.700333333333333,0.0007221983333333333,0.014302487950772047
channel_sensitivity,uniform,6,random,3000,83.74283333333334,247.5,6.308666666666666,36.0,1.0,7.101,45.0,1.5,6.6593333333333335,47.0,2.0,6.623,43.0,3.0,6.719,40.0,5.0,47.0,2.0,6.667111111111112,0.0013417006666666667,0.01631833694409579
channel_sensitivity,uniform,7,whittle,3000,49.0305,153.0,5.610666666666667,22.0,1.0,4.763,20.0,1.5,4.545,19.0,2.0,3.8106666666666666,14.0,3.0,3.1506666666666665,13.0,5.0,22.0,2.0,3.835444444444444,0.0029377220000000002,0.022394198924303055
channel_sensitivity,uniform,7,round_robin,3000,60.873666666666665,230.5,4.1,25.0,1.0,4.440666666666667,25.0,1.5,4.732,20.0,2.0,4.869,25.0,3.0,5.208333333333333,35.0,5.0,35.0,2.0,4.936444444444444,0.00012777033333333335,0.013050604029558599
channel_sensitivity,uniform,7,periodic,3000,77.495,186.0,10.769333333333334,65.0,1.0,7.429333333333333,39.0,1.5,7.325666666666667,27.0,2.0,6.0056666666666665,25.0,3.0,4.582666666666666,23.0,5.0,65.0,2.0,5.971333333333334,0.00012478400000000002,0.013115272973664105
