experiment_name,scenario_name,run_id,strategy,slots,average_weighted_aoi,peak_weighted_aoi,avg_aoi_0,peak_aoi_0,weight_0,avg_aoi_1,peak_aoi_1,weight_1,avg_aoi_2,peak_aoi_2,weight_2,avg_aoi_3,peak_aoi_3,weight_3,avg_aoi_4,peak_aoi_4,weight_4,system_peak_aoi,high_weight_threshold,high_weight_avg_aoi,avg_decision_time_ms,total_runtime_s
peak_aoi,extreme_aging,0,greedy,5000,96.6106,346.5,15.442,57.0,1.0,10.84,38.0,1.5,9.0886,38.0,2.0,7.1848,37.0,3.0,5.0354,27.0,5.0,57.0,2.0,7.102933333333333,0.0007166316,0.023038003011606634
peak_aoi,extreme_aging,0,random,5000,166.0677,495.0,8.552,48.0,1.0,9.5262,66.0,1.5,12.715,74.0,2.0,13.1118,70.0,3.0,15.6922,80.0,5.0,80.0,2.0,13.839666666666666,0.0013389602,0.026703352923505008
peak_aoi,extreme_aging,1,whittle,5000,87.1504,309.0,9.1926,38.0,1.0,8.196,40.0,1.5,7.4764,32.0,2.0,6.71,26.0,3.0,6.1162,27.0,5.0,40.0,2.0,6.767533333333333,0.0029142478000000003,0.03579427197109908
peak_aoi,extreme_aging,1,round_robin,5000,131.9257,465.5,6.165,40.0,1.0,8.3994,70.0,1.5,8.9352,45.0,2.0,10.7304,65.0,3.0,12.62,80.0,5.0,80.0,2.0,10.761866666666664,0.0001221968,0.020352626917883754
peak_aoi,extreme_aging,1,periodic,5000,128.6328,499.0,14.7024,117.0,1.0,10.0008,51.0,1.5,11.8794,66.0,2.0,10.7978,66.0,3.0,8.5554,88.0,5.0,117.0,2.0,10.410866666666665,0.0001187932,0.0198428489966318
peak_aoi,extreme_aging,1,greedy,5000,94.1446,346.5,14.8432,58.0,1.0,11.0612,42.0,1.5,9.0736,36.0,2.0,6.6068,26.0,3.0,4.9484,25.0,5.0,58.0,2.0,6.876266666666667,0.0006992226000000001,0.022886259015649557
peak_aoi,extreme_aging,1,random,5000,162.4057,511.0,7.721,54.0,1.0,9.533,76.0,1.5,10.62,73.0,2.0,13.9824,82.0,3.0,15.4396,75.0,5.0,82.0,2.0,13.347333333333333,0.0013417928,0.026667578029446304
peak_aoi,extreme_aging,2,whittle,5000,93.6296,371.0,10.2228,51.0,1.0,8.5812,40.0,1.5,7.9692,46.0,2.0,7.3292,34.0,3.0,6.5218,29.0,5.0,51.0,2.0,7.2734,0.0028895569999999996,0.035689585958607495
peak_aoi,extreme_aging,2,round_robin,5000,141.1762,515.5,6.341,45.0,1.0,7.8444,50.0,1.5,9.0652,80.0,2.0,11.3294,55.0,3.0,14.19,75.0,5.0,80.0,2.0,11.5282,0.0001245184,0.0204487768933177
peak_aoi,extreme_aging,2,periodic,5000,135.7627,388.5,15.7944,78.0,1.0,11.9138,103.0,1.5,11.8396,65.0,2.0,11.0538,65.0,3.0,9.0514,49.0,5.0,103.0,2.0,10.648266666666666,0.0001194156,0.019879276980645955
peak_aoi,extreme_aging,2,greedy,5000,98.8982,413.0,15.2128,55.0,1.0,11.4312,60.0,1.5,9.2202,44.0,2.0,7.3294,33.0,3.0,5.222,30.0,5.0,60.0,2.0,7.2572,0.0006987842000000001,0.022940282011404634
peak_aoi,extreme_aging,2,random,5000,175.6401,670.5,8.9056,53.0,1.0,10.335,87.0,1.5,10.2448,67.0,2.0,15.4228,94.0,3.0,16.8948,108.0,5.0,108.0,2.0,14.187466666666666,0.0013359418,0.02658204094041139
peak_aoi,extreme_aging,3,whittle,5000,88.5818,289.0,9.3106,42.0,1.0,8.126,36.0,1.5,7.6418,37.0,2.0,6.8602,24.0,3.0,6.2436,28.0,5.0,42.0,2.0,6.9152,0.0028895596,0.03574630501680076
peak_aoi,extreme_aging,3,round_robin,5000,147.6342,598.0,5.805,40.0,1.0,7.3044,45.0,1.5,10.0062,70.0,2.0,10.6834,65.0,3.0,15.762,95.0,5.0,95.0,2.0,12.150533333333334,0.0001209104,0.02039156702812761
peak_aoi,extreme_aging,3,periodic,5000,132.0082,401.0,13.3374,65.0,1.0,10.3064,52.0,1.5,11.9922,66.0,2.0,11.4186,89.0,3.0,8.9942,51.0,5.0,89.0,2.0,10.801666666666668,0.0001196362,0.019951747031882405
peak_aoi,extreme_aging,3,greedy,5000,96.4603,291.5,15.136,54.0,1.0,11.3326,43.0,1.5,8.9908,33.0,2.0,6.8776,29.0,3.0,5.1422,23.0,5.0,54.0,2.0,7.003533333333333,0.0006922877999999999,0.022871938068419695
peak_aoi,extreme_aging,3,random,5000,159.5718,463.0,8.3738,57.0,1.0,10.244,76.0,1.5,11.4222,68.0,2.0,12.3352,81.0,3.0,15.1964,66.0,5.0,81.0,2.0,12.9846,0.001342978,0.02668917109258473
peak_aoi,extreme_aging,4,whittle,5000,88.6978,263.0,9.2998,35.0,1.0,8.2392,33.0,1.5,7.6602,27.0,2.0,6.8856,26.0,3.0,6.2124,24.0,5.0,35.0,2.0,6.9193999999999996,0.0029080756,0.035644390038214624
peak_aoi,extreme_aging,4,round_robin,5000,144.6752,560.5,6.12,35.0,1.0,7.2884,50.0,1.5,8.7182,55.0,2.0,13.5954,95.0,3.0,13.88,90.0,5.0,95.0,2.0,12.064533333333335,0.0001227578,0.02021008904557675
peak_aoi,extreme_aging,4,periodic,5000,131.5086,350.0,15.108,91.0,1.0,11.2388,78.0,1.5,11.6926,65.0,2.0,11.0184,64.0,3.0,8.6204,55.0,5.0,91.0,2.0,10.4438,0.00011707179999999999,0.019901355961337686
peak_aoi,extreme_aging,4,greedy,5000,95.2214,295.5,14.8584,52.0,1.0,10.7632,41.0,1.5,8.977,38.0,2.0,6.8494,26.0,3.0,5.1432,23.0,5.0,52.0,2.0,6.989866666666667,0.0007022586,0.023215226945467293
peak_aoi,extreme_aging,4,random,5000,177.2769,663.0,7.3802,57.0,1.0,9.6998,63.0,1.5,11.7868,68.0,2.0,13.5708,74.0,3.0,18.2122,108.0,5.0,108.0,2.0,14.523266666666666,0.0013208082,0.026269127032719553
peak_aoi,extreme_aging,5,whittle,5000,91.5775,300.0,9.4866,38.0,1.0,8.3418,32.0,1.5,7.8788,29.0,2.0,7.1712,28.0,3.0,6.4614,25.0,5.0,38.0,2.0,7.170466666666667,0.0029082228,0.0357559269759804
peak_aoi,extreme_aging,5,round_robin,5000,138.6192,505.5,6.423,55.0,1.0,7.3344,50.0,1.5,9.2762,55.0,2.0,11.7774,75.0,3.0,13.462,65.0,5.0,75.0,2.0,11.5052,0.0001214456,0.020473500015214086
peak_aoi,extreme_aging,5,periodic,5000,136.3628,346.0,15.1522,78.0,1.0,10.1112,64.0,1.5,13.9254,79.0,2.0,10.596,54.0,3.0,9.281,52.0,5.0,79.0,2.0,11.267466666666666,0.000124456,0.020100810914300382
peak_aoi,extreme_aging,5,greedy,5000,95.8035,322.5,14.936,46.0,1.0,10.997,41.0,1.5,8.9728,38.0,2.0,6.8658,26.0,3.0,5.1658,28.0,5.0,46.0,2.0,7.0014666666666665,0.0007042598,0.023110387031920254
peak_aoi,extreme_aging,5,random,5000,174.3122,703.0,7.992,50.0,1.0,10.088,65.0,1.5,10.111,55.0,2.0,12.7074,73.0,3.0,18.5688,112.0,5.0,112.0,2.0,13.795733333333333,0.001345419,0.026772951940074563
peak_aoi,extreme_aging,6,whittle,5000,88.1325,339.0,9.438,47.0,1.0,8.1954,38.0,1.5,7.615,43.0,2.0,6.8248,30.0,3.0,6.1394,29.0,5.0,47.0,2.0,6.859733333333334,0.0029110118,0.03599225706420839
peak_aoi,extreme_aging,6,round_robin,5000,138.8717,480.5,5.91,35.0,1.0,7.4614,40.0,1.5,8.9082,75.0,2.0,11.6444,70.0,3.0,13.804,70.0,5.0,75.0,2.0,11.4522,0.0001234742,0.02041977597400546
peak_aoi,extreme_aging,6,periodic,5000,126.3586,409.0,14.5412,104.0,1.0,10.1688,52.0,1.5,11.8312,52.0,2.0,10.3446,65.0,3.0,8.3736,49.0,5.0,104.0,2.0,10.183133333333334,0.0001226598,0.02027554903179407
peak_aoi,extreme_aging,6,greedy,5000,94.4769,376.0,14.9648,53.0,1.0,10.9798,45.0,1.5,8.8526,43.0,2.0,6.7994,32.0,3.0,4.9878,29.0,5.0,53.0,2.0,6.879933333333334,0.0007256208,0.023181937052868307
peak_aoi,extreme_aging,6,random,5000,174.0197,888.0,7.9418,52.0,1.0,9.1242,66.0,1.5,11.8154,87.0,2.0,14.3746,76.0,3.0,17.1274,163.0,5.0,163.0,2.0,14.439133333333332,0.0013466992,0.02679212694056332
peak_aoi,extreme_aging,7,whittle,5000,86.7352,327.5,9.0636,43.0,1.0,8.0836,35.0,1.5,7.4246,34.0,2.0,6.868,32.0,3.0,6.0186,27.0,5.0,43.0,2.0,6.7703999999999995,0.0029028226,0.03562132199294865
peak_aoi,extreme_aging,7,round_robin,5000,139.9747,598.0,6.28,40.0,1.0,7.0934,40.0,1.5,8.6602,50.0,2.0,11.6714,80.0,3.0,14.144,85.0,5.0,85.0,2.0,11.491866666666667,0.0001220086,0.02037944900803268
peak_aoi,extreme_aging,7,periodic,5000,129.9966,492.5,14.1018,78.0,1.0,10.2276,52.0,1.5,12.5158,77.0,2.0,10.9706,77.0,3.0,8.522,42.0,5.0,78.0,2.0,10.669466666666667,0.0001203202,0.019868653966113925
peak_aoi,extreme_aging,7,greedy,5000,94.1401,334.0,14.9572,56.0,1.0,10.8118,45.0,1.5,8.6812,38.0,2.0,6.7926,28.0,3.0,5.045,26.0,5.0,56.0,2.0,6.8396,0.0007017670000000001,0.0230727840680629
peak_aoi,extreme_aging,7,random,5000,164.3729,531.0,8.2192,50.0,1.0,9.367,58.0,1.5,10.3868,66.0,2.0,14.8152,109.0,3.0,15.3768,81.0,5.0,109.0,2.0,13.526266666666666,0.0013477988,0.026796134072355926
peak_aoi,extreme_aging,8,whittle,5000,87.6495,270.5,9.3984,39.0,1.0,8.005,32.0,1.5,7.6178,30.0,2.0,6.774,25.0,3.0,6.1372,24.0,5.0,39.0,2.0,6.843,0.002895478,0.035706882015801966
peak_aoi,extreme_aging,8,round_robin,5000,136.4132,563.0,5.985,35.0,1.0,7.6584,55.0,1.5,8.9282,50.0,2.0,12.1864,85.0,3.0,12.905,85.0,5.0,85.0,2.0,11.339866666666667,0.0001254148,0.020934236934408545
peak_aoi,extreme_aging,8,periodic,5000,133.4928,356.5,15.108,91.0,1.0,10.01,52.0,1.5,12.904,77.0,2.0,11.8696,76.0,3.0,8.3906,51.0,5.0,91.0,2.0,11.054733333333333,0.0001176456,0.019971179077401757
peak_aoi,extreme_aging,8,greedy,5000,95.5483,273.0,15.2156,50.0,1.0,11.1378,44.0,1.5,8.9822,35.0,2.0,6.6942,24.0,3.0,5.1158,23.0,5.0,50.0,2.0,6.930733333333333,0.0007039864,0.022882078890688717
peak_aoi,extreme_aging,8,random,5000,158.9056,512.5,9.2746,98.0,1.0,9.4504,51.0,1.5,11.719,66.0,2.0,13.8268,79.0,3.0,14.1074,74.0,5.0,98.0,2.0,13.217733333333333,0.0013392398000000002,0.026528802001848817
peak_aoi,extreme_aging,9,whittle,5000,87.81,313.0,9.2238,36.0,1.0,8.174,33.0,1.5,7.448,33.0,2.0,6.8564,29.0,3.0,6.172,27.0,5.0,36.0,2.0,6.825466666666667,0.0028859244,0.0355617490131408
peak_aoi,extreme_aging,9,round_robin,5000,147.0237,603.0,6.108,35.0,1.0,7.0234,40.0,1.5,9.0352,55.0,2.0,12.9484,95.0,3.0,14.693,95.0,5.0,95.0,2.0,12.225533333333333,0.0001210578,0.020710697048343718
peak_aoi,extreme_aging,9,periodic,5000,127.5097,356.0,14.0498,91.0,1.0,9.1266,52.0,1.5,12.927,66.0,2.0,10.707,66.0,3.0,8.359,49.0,5.0,91.0,2.0,10.664333333333333,0.00012389,0.02009763102978468
peak_aoi,extreme_aging,9,greedy,5000,92.4396,334.0,14.6852,55.0,1.0,10.7036,43.0,1.5,8.5672,32.0,2.0,6.6322,30.0,3.0,4.9336,27.0,5.0,55.0,2.0,6.711000000000001,0.0006948490000000001,0.022974718012847006
peak_aoi,extreme_aging,9,random,5000,182.5341,717.5,8.195,52.0,1.0,9.4982,73.0,1.5,10.7956,60.0,2.0,14.0032,71.0,3.0,19.2982,122.0,5.0,122.0,2.0,14.699,0.0013467918,0.02653030795045197
