slot,action,sample_ready,channel_success,weighted_aoi,aoi_0,aoi_1,aoi_2
752,2,1,1,37.0,10,12,1
753,1,0,0,43.0,11,13,2
754,2,1,1,43.0,12,14,1
755,0,1,1,37.0,1,15,2
756,2,1,0,43.0,2,16,3
757,0,1,1,47.0,1,17,4
758,1,1,1,19.0,2,1,5
759,2,1,0,25.0,3,2,6
760,0,1,1,28.0,1,3,7
761,0,1,1,33.0,1,4,8
762,0,1,1,38.0,1,5,9
763,0,1,1,43.0,1,6,10
764,2,1,1,19.0,2,7,1
765,1,1,1,11.0,3,1,2
766,1,0,0,17.0,4,2,3
767,1,1,0,23.0,5,3,4
768,2,1,1,17.0,6,4,1
769,1,1,1,15.0,7,1,2
770,2,0,0,21.0,8,2,3
771,1,1,1,23.0,9,1,4
772,2,1,1,17.0,10,2,1
773,2,1,0,23.0,11,3,2
774,0,1,0,29.0,12,4,3
775,1,1,0,35.0,13,5,4
776,2,1,0,41.0,14,6,5
777,0,1,1,33.0,1,7,6
778,1,1,1,25.0,2,1,7
779,0,1,1,29.0,1,2,8
780,1,1,1,31.0,2,1,9
781,0,1,1,35.0,1,2,10
782,1,1,1,37.0,2,1,11
783,1,1,1,41.0,3,1,12
784,0,1,1,44.0,1,2,13
785,0,1,1,49.0,1,3,14
786,1,1,1,49.0,2,1,15
787,0,1,1,53.0,1,2,16
788,0,1,1,58.0,1,3,17
789,0,1,1,63.0,1,4,18
790,2,1,1,15.0,2,5,1
791,2,1,1,18.0,3,6,1
792,1,1,0,24.0,4,7,2
793,1,1,1,16.0,5,1,3
794,1,1,1,20.0,6,1,4
795,0,0,0,26.0,7,2,5
796,0,1,1,25.0,1,3,6
797,2,1,0,31.0,2,4,7
798,1,0,0,37.0,3,5,8
799,0,1,1,40.0,1,6,9
800,2,1,1,19.0,2,7,1
801,0,1,1,23.0,1,8,2
802,0,1,1,28.0,1,9,3
803,1,1,1,16.0,2,1,4
804,0,1,1,20.0,1,2,5
805,2,1,1,11.0,2,3,1
806,1,1,1,11.0,3,1,2
807,2,0,0,17.0,4,2,3
808,0,1,1,19.0,1,3,4
809,2,1,1,13.0,2,4,1
810,2,0,0,19.0,3,5,2
811,1,1,1,15.0,4,1,3
812,2,0,0,21.0,5,2,4
813,2,1,0,27.0,6,3,5
814,0,1,1,27.0,1,4,6
815,1,1,1,25.0,2,1,7
816,1,1,1,29.0,3,1,8
817,2,1,0,35.0,4,2,9
818,2,1,1,14.0,5,3,1
819,2,1,0,20.0,6,4,2
820,0,1,1,20.0,1,5,3
821,2,1,1,17.0,2,6,1
822,0,1,1,21.0,1,7,2
823,0,1,1,26.0,1,8,3
824,1,1,1,16.0,2,1,4
825,2,1,1,10.0,3,2,1
826,1,1,1,12.0,4,1,2
827,1,1,1,16.0,5,1,3
828,2,1,1,13.0,6,2,1
829,1,1,1,15.0,7,1,2
830,2,1,1,15.0,8,2,1
831,0,1,1,13.0,1,3,2
832,2,0,0,19.0,2,4,3
833,2,1,1,16.0,3,5,1
834,2,1,1,19.0,4,6,1
835,1,1,1,13.0,5,1,2
836,2,0,0,19.0,6,2,3
837,1,1,1,21.0,7,1,4
838,2,1,1,15.0,8,2,1
839,1,1,1,17.0,9,1,2
840,0,1,1,14.0,1,2,3
841,2,1,0,20.0,2,3,4
842,1,0,0,26.0,3,4,5
843,2,0,0,32.0,4,5,6
844,2,0,0,38.0,5,6,7
845,2,1,0,44.0,6,7,8
846,2,1,1,26.0,7,8,1
847,2,0,0,32.0,8,9,2
848,2,1,0,38.0,9,10,3
849,0,1,1,35.0,1,11,4
850,0,1,1,40.0,1,12,5
851,0,1,1,45.0,1,13,6
852,1,1,1,25.0,2,1,7
853,2,1,0,31.0,3,2,8
854,1,1,0,37.0,4,3,9
855,1,0,0,43.0,5,4,10
856,0,1,0,49.0,6,5,11
857,1,1,1,45.0,7,1,12
858,1,1,1,49.0,8,1,13
859,0,1,1,47.0,1,2,14
860,2,1,1,11.0,2,3,1
861,0,1,1,15.0,1,4,2
862,0,1,0,21.0,2,5,3
863,0,1,1,25.0,1,6,4
864,0,1,1,30.0,1,7,5
865,1,1,1,22.0,2,1,6
866,0,1,1,26.0,1,2,7
867,2,1,0,32.0,2,3,8
868,0,1,1,36.0,1,4,9
869,2,1,1,15.0,2,5,1
870,1,1,1,11.0,3,1,2
871,1,1,1,15.0,4,1,3
872,0,1,1,17.0,1,2,4
873,1,1,0,23.0,2,3,5
874,2,0,0,29.0,3,4,6
875,0,1,1,32.0,1,5,7
876,0,1,1,37.0,1,6,8
877,1,1,1,31.0,2,1,9
878,0,1,0,37.0,3,2,10
879,1,1,0,43.0,4,3,11
880,2,1,0,49.0,5,4,12
881,1,0,0,55.0,6,5,13
882,0,1,1,55.0,1,6,14
883,0,1,1,60.0,1,7,15
884,1,1,1,52.0,2,1,16
885,0,1,1,56.0,1,2,17
886,2,1,0,62.0,2,3,18
887,0,1,1,66.0,1,4,19
888,1,1,1,64.0,2,1,20
889,2,1,1,10.0,3,2,1
890,1,1,1,12.0,4,1,2
891,1,0,0,18.0,5,2,3
892,1,1,1,20.0,6,1,4
893,1,1,0,26.0,7,2,5
894,1,1,1,28.0,8,1,6
895,1,1,1,32.0,9,1,7
896,1,1,1,36.0,10,1,8
897,0,1,1,32.0,1,2,9
898,2,1,1,11.0,2,3,1
899,1,1,1,11.0,3,1,2
900,2,1,0,17.0,4,2,3
901,1,0,0,23.0,5,3,4
902,0,1,1,24.0,1,4,5
903,2,1,0,30.0,2,5,6
904,1,1,1,26.0,3,1,7
905,0,1,1,29.0,1,2,8
906,2,0,0,35.0,2,3,9
907,1,1,1,35.0,3,1,10
908,0,1,0,41.0,4,2,11
909,2,1,1,14.0,5,3,1
910,2,0,0,20.0,6,4,2
911,1,1,1,18.0,7,1,3
912,1,1,1,22.0,8,1,4
913,0,1,1,20.0,1,2,5
914,0,1,1,25.0,1,3,6
915,2,1,0,31.0,2,4,7
916,2,0,0,37.0,3,5,8
917,1,1,1,33.0,4,1,9
918,1,1,1,37.0,5,1,10
919,0,1,0,43.0,6,2,11
920,1,0,0,49.0,7,3,12
921,2,0,0,55.0,8,4,13
922,1,1,1,53.0,9,1,14
923,1,1,1,57.0,10,1,15
924,1,1,1,61.0,11,1,16
925,1,1,1,65.0,12,1,17
926,0,1,1,59.0,1,2,18
927,0,1,1,64.0,1,3,19
928,0,1,1,69.0,1,4,20
929,1,1,1,67.0,2,1,21
930,2,1,1,10.0,3,2,1
931,0,1,1,13.0,1,3,2
932,0,1,1,18.0,1,4,3
933,1,1,1,16.0,2,1,4
934,2,1,0,22.0,3,2,5
935,1,1,1,24.0,4,1,6
936,2,0,0,30.0,5,2,7
937,2,1,0,36.0,6,3,8
938,0,1,1,36.0,1,4,9
939,2,1,1,15.0,2,5,1
940,1,1,1,11.0,3,1,2
941,1,1,1,15.0,4,1,3
942,1,1,0,21.0,5,2,4
943,0,1,1,22.0,1,3,5
944,0,1,1,27.0,1,4,6
945,2,0,0,33.0,2,5,7
946,2,1,1,18.0,3,6,1
947,2,1,0,24.0,4,7,2
948,0,1,1,26.0,1,8,3
949,0,1,1,31.0,1,9,4
950,2,1,1,25.0,2,10,1
951,0,1,1,29.0,1,11,2
952,1,0,0,35.0,2,12,3
953,2,1,1,32.0,3,13,1
954,0,1,1,35.0,1,14,2
955,1,0,0,41.0,2,15,3
956,2,0,0,47.0,3,16,4
957,0,0,0,53.0,4,17,5
958,1,0,0,59.0,5,18,6
959,1,1,1,29.0,6,1,7
960,0,1,1,29.0,1,2,8
961,1,1,1,31.0,2,1,9
962,1,1,1,35.0,3,1,10
963,0,1,1,38.0,1,2,11
964,1,1,1,40.0,2,1,12
965,1,1,1,44.0,3,1,13
966,0,1,1,47.0,1,2,14
967,0,1,1,52.0,1,3,15
968,1,1,1,52.0,2,1,16
969,2,0,0,58.0,3,2,17
970,1,1,1,60.0,4,1,18
971,2,1,1,12.0,5,2,1
972,2,0,0,18.0,6,3,2
973,0,1,1,18.0,1,4,3
974,2,1,0,24.0,2,5,4
975,0,1,1,28.0,1,6,5
976,1,1,1,22.0,2,1,6
977,0,1,1,26.0,1,2,7
978,2,1,1,11.0,2,3,1
979,1,1,1,11.0,3,1,2
980,0,1,1,14.0,1,2,3
981,0,1,1,19.0,1,3,4
982,2,0,0,25.0,2,4,5
983,1,0,0,31.0,3,5,6
984,1,1,1,27.0,4,1,7
985,1,1,1,31.0,5,1,8
986,1,1,1,35.0,6,1,9
987,1,1,1,39.0,7,1,10
988,1,0,0,45.0,8,2,11
989,2,1,1,18.0,9,3,1
990,2,1,0,24.0,10,4,2
991,0,1,1,20.0,1,5,3
992,2,1,1,17.0,2,6,1
993,1,1,0,23.0,3,7,2
994,1,1,1,15.0,4,1,3
995,0,1,1,17.0,1,2,4
996,2,0,0,23.0,2,3,5
997,0,1,1,27.0,1,4,6
998,2,1,1,15.0,2,5,1
999,2,1,1,18.0,3,6,1
1000,0,1,1,21.0,1,7,2
