experiment_name,scenario_name,run_id,strategy,slots,average_weighted_aoi,peak_weighted_aoi,avg_aoi_0,peak_aoi_0,weight_0,avg_aoi_1,peak_aoi_1,weight_1,avg_aoi_2,peak_aoi_2,weight_2,avg_aoi_3,peak_aoi_3,weight_3,avg_aoi_4,peak_aoi_4,weight_4,system_peak_aoi,high_weight_threshold,high_weight_avg_aoi,avg_decision_time_ms,total_runtime_s
weight_sensitivity,high_w_2,9,whittle,3000,24.793,72.0,4.338333333333333,15.0,1.0,4.3293333333333335,15.0,1.0,4.363666666666667,16.0,1.0,4.373666666666667,17.0,1.0,3.694,13.0,2.0,17.0,2.0,3.694,0.0029096683333333334,0.021910815965384245
weight_sensitivity,high_w_2,9,round_robin,3000,31.863333333333333,99.0,3.816666666666667,25.0,1.0,4.014,20.0,1.0,4.925333333333334,30.0,1.0,5.040666666666667,30.0,1.0,7.033333333333333,40.0,2.0,40.0,2.0,7.033333333333333,0.00012592333333333333,0.012540848925709724
weight_sensitivity,high_w_2,9,periodic,3000,29.593333333333334,92.0,4.652,30.0,1.0,4.962666666666666,24.0,1.0,5.376,24.0,1.0,6.304,30.0,1.0,4.149333333333334,24.0,2.0,30.0,2.0,4.149333333333334,0.000125016,0.01244719501119107
weight_sensitivity,high_w_2,9,greedy,3000,25.332666666666668,79.0,4.899,18.0,1.0,4.878,19.0,1.0,4.899333333333334,17.0,1.0,4.865,17.0,1.0,2.8956666666666666,13.0,2.0,19.0,2.0,2.8956666666666666,0.00071025,0.014397231978364289
weight_sensitivity,high_w_2,9,random,3000,42.36,122.0,5.911666666666667,29.0,1.0,5.94,31.0,1.0,7.506666666666667,67.0,1.0,6.889666666666667,33.0,1.0,8.056,43.0,2.0,67.0,2.0,8.056,0.001359252,0.016573220025748014
weight_sensitivity,high_w_4,0,whittle,3000,31.904333333333334,102.0,4.898,17.0,1.0,4.895666666666667,17.0,1.0,4.941333333333334,18.0,1.0,4.941333333333334,16.0,1.0,3.057,14.0,4.0,18.0,2.0,3.057,0.002902337666666667,0.02181060495786369
weight_sensitivity,high_w_4,0,round_robin,3000,43.74166666666667,170.0,3.7416666666666667,20.0,1.0,4.132333333333333,25.0,1.0,4.612,25.0,1.0,5.355666666666667,25.0,1.0,6.475,40.0,4.0,40.0,2.0,6.475,0.00011831333333333334,0.01254459808114916
weight_sensitivity,high_w_4,0,periodic,3000,41.665333333333336,118.0,5.737333333333333,24.0,1.0,6.268666666666666,32.0,1.0,7.371333333333333,40.0,1.0,9.509333333333334,48.0,1.0,3.1946666666666665,15.0,4.0,48.0,2.0,3.1946666666666665,0.00011888466666666666,0.012323064962401986
weight_sensitivity,high_w_4,0,greedy,3000,34.14033333333333,91.0,6.107,20.0,1.0,6.089666666666667,21.0,1.0,6.125333333333334,21.0,1.0,6.078333333333333,22.0,1.0,2.435,11.0,4.0,22.0,2.0,2.435,0.0007101140000000001,0.014068691991269588
weight_sensitivity,high_w_4,0,random,3000,58.65833333333333,203.0,6.091666666666667,51.0,1.0,6.045,34.0,1.0,6.917,36.0,1.0,7.342,39.0,1.0,8.065666666666667,42.0,4.0,51.0,2.0,8.065666666666667,0.0013409556666666668,0.016195047996006906
