experiment_name,scenario_name,run_id,strategy,slots,average_weighted_aoi,peak_weighted_aoi,avg_aoi_0,peak_aoi_0,weight_0,avg_aoi_1,peak_aoi_1,weight_1,avg_aoi_2,peak_aoi_2,weight_2,avg_aoi_3,peak_aoi_3,weight_3,avg_aoi_4,peak_aoi_4,weight_4,system_peak_aoi,high_weight_threshold,high_weight_avg_aoi,avg_decision_time_ms,total_runtime_s,avg_aoi_5,peak_aoi_5,weight_5,avg_aoi_6,peak_aoi_6,weight_6,avg_aoi_7,peak_aoi_7,weight_7,avg_aoi_8,peak_aoi_8,weight_8,avg_aoi_9,peak_aoi_9,weight_9,avg_aoi_10,peak_aoi_10,weight_10,avg_aoi_11,peak_aoi_11,weight_11,avg_aoi_12,peak_aoi_12,weight_12,avg_aoi_13,peak_aoi_13,weight_13,avg_aoi_14,peak_aoi_14,weight_14,avg_aoi_15,peak_aoi_15,weight_15,avg_aoi_16,peak_aoi_16,weight_16,avg_aoi_17,peak_aoi_17,weight_17,avg_aoi_18,peak_aoi_18,weight_18,avg_aoi_19,peak_aoi_19,weight_19,avg_aoi_20,peak_aoi_20,weight_20,avg_aoi_21,peak_aoi_21,weight_21,avg_aoi_22,peak_aoi_22,weight_22,avg_aoi_23,peak_aoi_23,weight_23,avg_aoi_24,peak_aoi_24,weight_24,avg_aoi_25,peak_aoi_25,weight_25,avg_aoi_26,peak_aoi_26,weight_26,avg_aoi_27,peak_aoi_27,weight_27,avg_aoi_28,peak_aoi_28,weight_28,avg_aoi_29,peak_aoi_29,weight_29,avg_aoi_30,peak_aoi_30,weight_30,avg_aoi_31,peak_aoi_31,weight_31,avg_aoi_32,peak_aoi_32,weight_32,avg_aoi_33,peak_aoi_33,weight_33,avg_aoi_34,peak_aoi_34,weight_34,avg_aoi_35,peak_aoi_35,weight_35,avg_aoi_36,peak_aoi_36,weight_36,avg_aoi_37,peak_aoi_37,weight_37,avg_aoi_38,peak_aoi_38,weight_38,avg_aoi_39,peak_aoi_39,weight_39,avg_aoi_40,peak_aoi_40,weight_40,avg_aoi_41,peak_aoi_41,weight_41,avg_aoi_42,peak_aoi_42,weight_42,avg_aoi_43,peak_aoi_43,weight_43,avg_aoi_44,peak_aoi_44,weight_44,avg_aoi_45,peak_aoi_45,weight_45,avg_aoi_46,peak_aoi_46,weight_46,avg_aoi_47,peak_aoi_47,weight_47,avg_aoi_48,peak_aoi_48,weight_48,avg_aoi_49,peak_aoi_49,weight_49
scalability,N_50,0,round_robin,2000,8307.601020408163,11642.34693877551,28.0,100.0,1.0,30.476,100.0,1.0816326530612246,26.703,100.0,1.163265306122449,30.531,100.0,1.2448979591836735,26.785,100.0,1.3265306122448979,350.0,3.0,61.961000000000006,0.000149717,0.03708295791875571,37.64,150.0,1.4081632653061225,32.871,150.0,1.489795918367347,37.853,150.0,1.5714285714285714,32.836,100.0,1.6530612244897958,37.595,150.0,1.7346938775510203,35.305,100.0,1.816326530612245,39.641,150.0,1.8979591836734693,39.978,200.0,1.9795918367346939,37.766,150.0,2.061224489795918,47.63,165.0,2.142857142857143,32.745,100.0,2.224489795918367,39.836,150.0,2.3061224489795915,36.053,100.0,2.387755102040816,35.221,150.0,2.4693877551020407,37.715,150.0,2.5510204081632653,65.46,350.0,2.63265306122449,41.456,150.0,2.7142857142857144,52.153,250.0,2.7959183673469385,43.901,150.0,2.877551020408163,47.075,200.0,2.9591836734693877,47.075,200.0,3.0408163265306123,60.751,200.0,3.1224489795918364,47.028,200.0,3.204081632653061,60.756,250.0,3.2857142857142856,43.96,150.0,3.36734693877551,55.99,250.0,3.4489795918367343,56.471,300.0,3.530612244897959,46.053,200.0,3.6122448979591835,69.411,300.0,3.693877551020408,74.02,250.0,3.7755102040816326,52.405,200.0,3.8571428571428568,77.441,300.0,3.9387755102040813,42.778,150.0,4.020408163265306,56.791,262.0,4.1020408163265305,72.33,250.0,4.183673469387754,68.07,300.0,4.26530612244898,55.136,200.0,4.346938775510203,57.728,200.0,4.428571428571429,81.621,250.0,4.5102040816326525,60.54,250.0,4.591836734693877,69.41,250.0,4.673469387755102,64.281,250.0,4.755102040816326,51.753,200.0,4.836734693877551,79.226,300.0,4.918367346938775,98.0,300.0,5.0
scalability,N_50,0,periodic,2000,11692.51981632653,13419.918367346938,85.5,300.0,1.0,119.226,450.0,1.0816326530612246,85.453,300.0,1.163265306122449,96.981,300.0,1.2448979591836735,74.535,155.0,1.3265306122448979,450.0,3.0,77.33058000000001,0.000194712,0.03827942500356585,119.14,450.0,1.4081632653061225,96.621,300.0,1.489795918367347,73.2625,150.0,1.5714285714285714,84.704,300.0,1.6530612244897958,73.2085,150.0,1.7346938775510203,73.403,151.0,1.816326530612245,73.2335,151.0,1.8979591836734693,73.366,150.0,1.9795918367346939,84.455,299.0,2.061224489795918,73.4355,151.0,2.142857142857143,75.515,174.0,2.224489795918367,84.903,300.0,2.3061224489795915,84.6705,300.0,2.387755102040816,73.364,150.0,2.4693877551020407,72.4705,150.0,2.5510204081632653,83.787,298.0,2.63265306122449,84.228,300.0,2.7142857142857144,72.7995,150.0,2.7959183673469385,72.7795,150.0,2.877551020408163,72.8415,150.0,2.9591836734693877,129.1585,448.0,3.0408163265306123,84.391,300.0,3.1224489795918364,73.08,150.0,3.204081632653061,72.4355,150.0,3.2857142857142856,83.6405,298.0,3.36734693877551,72.733,152.0,3.4489795918367343,71.943,150.0,3.530612244897959,71.8595,150.0,3.6122448979591835,77.3115,226.0,3.693877551020408,71.421,151.0,3.7755102040816326,82.3355,297.0,3.8571428571428568,71.5595,152.0,3.9387755102040813,82.714,300.0,4.020408163265306,71.156,150.0,4.1020408163265305,71.9675,152.0,4.183673469387754,71.263,150.0,4.26530612244898,82.882,300.0,4.346938775510203,71.371,150.0,4.428571428571429,71.054,150.0,4.5102040816326525,81.4025,296.0,4.591836734693877,70.6505,149.0,4.673469387755102,82.071,296.0,4.755102040816326,71.5655,150.0,4.836734693877551,71.3815,150.0,4.918367346938775,71.9175,151.0,5.0
scalability,N_50,0,greedy,2000,5912.320204081632,7816.244897959184,112.7,248.0,1.0,104.255,236.0,1.0816326530612246,101.006,216.0,1.163265306122449,92.255,214.0,1.2448979591836735,88.4655,197.0,1.3265306122448979,248.0,3.0,30.394560000000002,0.0036914185000000003,0.04544606001581997,80.2885,177.0,1.4081632653061225,78.5225,176.0,1.489795918367347,73.9505,167.0,1.5714285714285714,72.5055,160.0,1.6530612244897958,66.7455,152.0,1.7346938775510203,63.956,143.0,1.816326530612245,61.1355,137.0,1.8979591836734693,58.786,134.0,1.9795918367346939,57.0895,131.0,2.061224489795918,54.3905,127.0,2.142857142857143,53.53,119.0,2.224489795918367,51.1595,117.0,2.3061224489795915,49.689,109.0,2.387755102040816,47.505,109.0,2.4693877551020407,45.6795,103.0,2.5510204081632653,44.701,100.0,2.63265306122449,43.586,99.0,2.7142857142857144,42.54,96.0,2.7959183673469385,41.069,96.0,2.877551020408163,40.0015,95.0,2.9591836734693877,38.995,87.0,3.0408163265306123,37.9375,86.0,3.1224489795918364,36.7885,85.0,3.204081632653061,36.2285,81.0,3.2857142857142856,35.502,83.0,3.36734693877551,34.2875,81.0,3.4489795918367343,33.4055,75.0,3.530612244897959,33.2895,76.0,3.6122448979591835,32.306,75.0,3.693877551020408,31.4475,72.0,3.7755102040816326,30.915,72.0,3.8571428571428568,30.4065,68.0,3.9387755102040813,29.7585,68.0,4.020408163265306,28.939,69.0,4.1020408163265305,28.742,69.0,4.183673469387754,28.092,64.0,4.26530612244898,27.4695,64.0,4.346938775510203,27.182,62.0,4.428571428571429,26.7045,62.0,4.5102040816326525,26.3155,63.0,4.591836734693877,25.8255,60.0,4.673469387755102,25.6025,58.0,4.755102040816326,25.0775,57.0,4.836734693877551,24.5135,55.0,4.918367346938775,24.133,57.0,5.0
scalability,N_50,0,random,2000,11038.559346938773,15756.510204081633,84.644,370.0,1.0,38.77,141.0,1.0816326530612246,50.375,165.0,1.163265306122449,55.226,222.0,1.2448979591836735,46.1835,197.0,1.3265306122448979,526.0,3.0,76.87422000000001,0.0014374555,0.03881520591676235,53.761,262.0,1.4081632653061225,61.066,204.0,1.489795918367347,44.3295,157.0,1.5714285714285714,36.1205,161.0,1.6530612244897958,52.536,164.0,1.7346938775510203,48.6085,191.0,1.816326530612245,52.4255,237.0,1.8979591836734693,46.0585,175.0,1.9795918367346939,76.5325,384.0,2.061224489795918,65.9235,253.0,2.142857142857143,77.3845,356.0,2.224489795918367,45.758,194.0,2.3061224489795915,81.4495,315.0,2.387755102040816,54.506,190.0,2.4693877551020407,128.0465,503.0,2.5510204081632653,88.2065,395.0,2.63265306122449,71.3815,260.0,2.7142857142857144,104.1935,346.0,2.7959183673469385,66.8445,275.0,2.877551020408163,51.086,204.0,2.9591836734693877,66.1415,229.0,3.0408163265306123,81.363,362.0,3.1224489795918364,111.4865,526.0,3.204081632653061,77.8675,322.0,3.2857142857142856,58.007,224.0,3.36734693877551,49.1415,186.0,3.4489795918367343,113.047,460.0,3.530612244897959,61.694,206.0,3.6122448979591835,57.3175,199.0,3.693877551020408,73.4115,251.0,3.7755102040816326,55.346,224.0,3.8571428571428568,99.8065,432.0,3.9387755102040813,89.2025,330.0,4.020408163265306,61.472,289.0,4.1020408163265305,73.671,307.0,4.183673469387754,67.768,237.0,4.26530612244898,90.375,362.0,4.346938775510203,70.4915,267.0,4.428571428571429,48.1005,216.0,4.5102040816326525,50.1495,201.0,4.591836734693877,109.247,445.0,4.673469387755102,66.558,284.0,4.755102040816326,107.344,433.0,4.836734693877551,89.5065,416.0,4.918367346938775,93.3405,414.0,5.0
scalability,N_50,1,whittle,2000,5359.9828775510205,6977.632653061224,80.776,313.0,1.0,67.4115,198.0,1.0816326530612246,55.557,176.0,1.163265306122449,52.0815,151.0,1.2448979591836735,49.1065,142.0,1.3265306122448979,313.0,3.0,32.9727,0.0233275065,0.08626443799585104,47.133,127.0,1.4081632653061225,46.5105,125.0,1.489795918367347,44.372,102.0,1.5714285714285714,43.121,98.0,1.6530612244897958,42.8255,96.0,1.7346938775510203,42.506,95.0,1.816326530612245,40.9855,94.0,1.8979591836734693,40.7125,91.0,1.9795918367346939,40.2695,89.0,2.061224489795918,39.366,92.0,2.142857142857143,39.145,87.0,2.224489795918367,38.442,88.0,2.3061224489795915,38.134,87.0,2.387755102040816,37.711,84.0,2.4693877551020407,37.46,87.0,2.5510204081632653,36.727,86.0,2.63265306122449,36.623,86.0,2.7142857142857144,35.8555,84.0,2.7959183673469385,35.7915,84.0,2.877551020408163,35.4385,79.0,2.9591836734693877,35.3295,81.0,3.0408163265306123,34.74,82.0,3.1224489795918364,34.51,83.0,3.204081632653061,34.4605,85.0,3.2857142857142856,34.3915,81.0,3.36734693877551,34.1445,82.0,3.4489795918367343,33.862,82.0,3.530612244897959,33.6,79.0,3.6122448979591835,33.397,74.0,3.693877551020408,33.19,75.0,3.7755102040816326,32.9695,76.0,3.8571428571428568,32.874,76.0,3.9387755102040813,32.822,75.0,4.020408163265306,32.587,74.0,4.1020408163265305,32.5125,74.0,4.183673469387754,32.3685,75.0,4.26530612244898,32.3175,74.0,4.346938775510203,32.0085,71.0,4.428571428571429,31.8485,75.0,4.5102040816326525,31.81,75.0,4.591836734693877,31.781,73.0,4.673469387755102,31.9185,74.0,4.755102040816326,31.681,78.0,4.836734693877551,31.6575,73.0,4.918367346938775,31.5365,71.0,5.0
scalability,N_50,1,round_robin,2000,7686.996428571429,11088.265306122448,28.0,100.0,1.0,31.726,150.0,1.0816326530612246,29.203,100.0,1.163265306122449,30.431,100.0,1.2448979591836735,27.91,100.0,1.3265306122448979,437.0,3.0,56.04600000000001,0.00015184299999999998,0.03637383098248392,32.09,156.0,1.4081632653061225,34.296,100.0,1.489795918367347,30.353,100.0,1.5714285714285714,30.336,100.0,1.6530612244897958,33.845,150.0,1.7346938775510203,40.58,200.0,1.816326530612245,42.791,250.0,1.8979591836734693,30.278,100.0,1.9795918367346939,39.016,150.0,2.061224489795918,43.655,150.0,2.142857142857143,38.995,150.0,2.224489795918367,41.486,200.0,2.3061224489795915,28.978,100.0,2.387755102040816,36.471,100.0,2.4693877551020407,46.465,150.0,2.5510204081632653,44.235,180.0,2.63265306122449,58.256,250.0,2.7142857142857144,55.203,300.0,2.7959183673469385,54.626,250.0,2.877551020408163,36.45,150.0,2.9591836734693877,42.125,150.0,3.0408163265306123,40.201,150.0,3.1224489795918364,52.853,200.0,3.204081632653061,35.206,100.0,3.2857142857142856,57.71,250.0,3.36734693877551,45.99,200.0,3.4489795918367343,43.221,150.0,3.530612244897959,56.128,200.0,3.6122448979591835,51.911,300.0,3.693877551020408,49.795,200.0,3.7755102040816326,71.155,300.0,3.8571428571428568,105.166,437.0,3.9387755102040813,40.278,150.0,4.020408163265306,59.041,250.0,4.1020408163265305,40.055,150.0,4.183673469387754,49.345,250.0,4.26530612244898,83.886,300.0,4.346938775510203,60.353,200.0,4.428571428571429,54.121,200.0,4.5102040816326525,59.015,250.0,4.591836734693877,49.085,200.0,4.673469387755102,49.106,250.0,4.755102040816326,54.203,200.0,4.836734693877551,69.326,250.0,4.918367346938775,81.875,251.0,5.0
scalability,N_50,1,periodic,2000,11617.901234693878,13720.38775510204,85.5,300.0,1.0,85.476,300.0,1.0816326530612246,107.953,450.0,1.163265306122449,85.431,300.0,1.2448979591836735,77.61,196.0,1.3265306122448979,456.0,3.0,75.6011,0.0001583705,0.037332440027967095,123.865,456.0,1.4081632653061225,85.896,300.0,1.489795918367347,73.4115,150.0,1.5714285714285714,73.305,150.0,1.6530612244897958,73.352,151.0,1.7346938775510203,73.495,151.0,1.816326530612245,73.25,150.0,1.8979591836734693,84.467,300.0,1.9795918367346939,73.429,151.0,2.061224489795918,73.2825,150.0,2.142857142857143,73.355,150.0,2.224489795918367,95.855,300.0,2.3061224489795915,84.535,299.0,2.387755102040816,96.0785,301.0,2.4693877551020407,72.4685,150.0,2.5510204081632653,83.9675,299.0,2.63265306122449,72.679,150.0,2.7142857142857144,72.4335,150.0,2.7959183673469385,84.102,298.0,2.877551020408163,72.918,150.0,2.9591836734693877,72.9885,151.0,3.0408163265306123,84.3135,298.0,3.1224489795918364,73.4015,150.0,3.204081632653061,72.8795,151.0,3.2857142857142856,84.087,299.0,3.36734693877551,72.572,150.0,3.4489795918367343,82.4815,297.0,3.530612244897959,71.1935,150.0,3.6122448979591835,71.5745,151.0,3.693877551020408,82.0945,297.0,3.7755102040816326,71.0865,149.0,3.8571428571428568,71.597,150.0,3.9387755102040813,70.929,149.0,4.020408163265306,71.032,151.0,4.1020408163265305,71.422,151.0,4.183673469387754,78.6805,247.0,4.26530612244898,71.366,151.0,4.346938775510203,82.8315,300.0,4.428571428571429,70.8345,150.0,4.5102040816326525,70.9215,151.0,4.591836734693877,71.0785,150.0,4.673469387755102,71.1215,150.0,4.755102040816326,72.069,150.0,4.836734693877551,94.475,299.0,4.918367346938775,82.997,297.0,5.0
scalability,N_50,1,greedy,2000,5816.540367346939,8030.3877551020405,112.776,256.0,1.0,101.1295,221.0,1.0816326530612246,94.0185,215.0,1.163265306122449,90.3855,217.0,1.2448979591836735,82.8715,188.0,1.3265306122448979,256.0,3.0,29.93328,0.0038014679999999997,0.04792309494223446,80.7225,178.0,1.4081632653061225,78.041,173.0,1.489795918367347,72.4945,162.0,1.5714285714285714,69.098,158.0,1.6530612244897958,68.0005,162.0,1.7346938775510203,63.495,146.0,1.816326530612245,61.0275,146.0,1.8979591836734693,58.127,146.0,1.9795918367346939,56.5615,132.0,2.061224489795918,53.602,129.0,2.142857142857143,52.053,115.0,2.224489795918367,50.8485,119.0,2.3061224489795915,48.6305,118.0,2.387755102040816,46.9385,108.0,2.4693877551020407,45.5075,106.0,2.5510204081632653,44.063,105.0,2.63265306122449,42.8665,101.0,2.7142857142857144,41.925,98.0,2.7959183673469385,40.477,95.0,2.877551020408163,39.31,92.0,2.9591836734693877,38.797,91.0,3.0408163265306123,37.891,91.0,3.1224489795918364,36.6705,89.0,3.204081632653061,35.1385,84.0,3.2857142857142856,34.338,85.0,3.36734693877551,33.8695,83.0,3.4489795918367343,33.245,77.0,3.530612244897959,32.551,81.0,3.6122448979591835,31.517,73.0,3.693877551020408,31.3965,76.0,3.7755102040816326,30.4815,68.0,3.8571428571428568,29.75,70.0,3.9387755102040813,29.091,69.0,4.020408163265306,28.752,66.0,4.1020408163265305,28.2155,70.0,4.183673469387754,27.726,67.0,4.26530612244898,27.188,64.0,4.346938775510203,26.839,65.0,4.428571428571429,26.212,62.0,4.5102040816326525,25.6645,65.0,4.591836734693877,25.2025,58.0,4.673469387755102,24.962,59.0,4.755102040816326,24.6675,58.0,4.836734693877551,24.258,61.0,4.918367346938775,23.9085,57.0,5.0
scalability,N_50,1,random,2000,10710.31601020408,17628.408163265307,89.072,459.0,1.0,51.625,247.0,1.0816326530612246,61.316,225.0,1.163265306122449,52.314,261.0,1.2448979591836735,66.6585,322.0,1.3265306122448979,774.0,3.0,77.37754,0.0014911759999999999,0.04021194402594119,46.0325,212.0,1.4081632653061225,56.443,241.0,1.489795918367347,70.7605,281.0,1.5714285714285714,71.413,410.0,1.6530612244897958,54.15,187.0,1.7346938775510203,69.5215,330.0,1.816326530612245,56.2155,290.0,1.8979591836734693,56.6715,246.0,1.9795918367346939,56.6815,208.0,2.061224489795918,62.885,222.0,2.142857142857143,62.5665,243.0,2.224489795918367,54.0165,188.0,2.3061224489795915,59.281,208.0,2.387755102040816,51.217,191.0,2.4693877551020407,46.3225,191.0,2.5510204081632653,63.076,238.0,2.63265306122449,45.586,177.0,2.7142857142857144,46.055,155.0,2.7959183673469385,50.481,234.0,2.877551020408163,58.341,228.0,2.9591836734693877,67.359,230.0,3.0408163265306123,112.0395,389.0,3.1224489795918364,57.6835,274.0,3.204081632653061,69.785,297.0,3.2857142857142856,57.7935,201.0,3.36734693877551,68.5315,249.0,3.4489795918367343,41.1105,148.0,3.530612244897959,50.364,167.0,3.6122448979591835,58.669,175.0,3.693877551020408,65.5845,274.0,3.7755102040816326,67.112,255.0,3.8571428571428568,61.394,257.0,3.9387755102040813,67.3875,246.0,4.020408163265306,85.2755,274.0,4.1020408163265305,116.6875,503.0,4.183673469387754,204.117,774.0,4.26530612244898,51.378,165.0,4.346938775510203,80.6375,260.0,4.428571428571429,82.257,324.0,4.5102040816326525,54.931,207.0,4.591836734693877,60.2455,211.0,4.673469387755102,66.8235,299.0,4.755102040816326,119.9645,493.0,4.836734693877551,71.4385,246.0,4.918367346938775,95.8695,339.0,5.0
scalability,N_50,2,whittle,2000,5705.370714285715,8553.08163265306,131.5295,416.0,1.0,80.712,313.0,1.0816326530612246,61.5825,217.0,1.163265306122449,63.451,222.0,1.2448979591836735,51.5085,133.0,1.3265306122448979,416.0,3.0,34.55480000000001,0.021212232499999997,0.07957093906588852,51.578,132.0,1.4081632653061225,52.2885,163.0,1.489795918367347,49.027,139.0,1.5714285714285714,45.845,102.0,1.6530612244897958,44.574,103.0,1.7346938775510203,43.943,100.0,1.816326530612245,43.545,104.0,1.8979591836734693,42.7195,104.0,1.9795918367346939,42.6845,105.0,2.061224489795918,41.423,100.0,2.142857142857143,40.944,98.0,2.224489795918367,40.4495,95.0,2.3061224489795915,39.863,95.0,2.387755102040816,39.391,92.0,2.4693877551020407,38.84,92.0,2.5510204081632653,38.3875,91.0,2.63265306122449,38.225,94.0,2.7142857142857144,38.1605,93.0,2.7959183673469385,37.839,91.0,2.877551020408163,37.1605,88.0,2.9591836734693877,36.7845,88.0,3.0408163265306123,36.8135,90.0,3.1224489795918364,36.6825,84.0,3.204081632653061,36.2385,83.0,3.2857142857142856,35.6125,83.0,3.36734693877551,35.4635,82.0,3.4489795918367343,35.3115,84.0,3.530612244897959,35.1625,89.0,3.6122448979591835,34.841,84.0,3.693877551020408,34.7015,81.0,3.7755102040816326,34.5505,83.0,3.8571428571428568,34.5965,84.0,3.9387755102040813,34.4745,80.0,4.020408163265306,34.02,80.0,4.1020408163265305,33.7835,80.0,4.183673469387754,33.73,79.0,4.26530612244898,33.7515,80.0,4.346938775510203,33.796,82.0,4.428571428571429,33.46,84.0,4.5102040816326525,33.44,81.0,4.591836734693877,33.322,76.0,4.673469387755102,33.267,77.0,4.755102040816326,33.2845,80.0,4.836734693877551,33.3225,80.0,4.918367346938775,33.46,79.0,5.0
scalability,N_50,2,round_robin,2000,8493.794387755102,13557.65306122449,40.5,150.0,1.0,30.476,100.0,1.0816326530612246,31.703,150.0,1.163265306122449,32.931,150.0,1.2448979591836735,30.31,100.0,1.3265306122448979,550.0,3.0,61.913999999999994,0.00014033899999999999,0.03527499898336828,35.54,100.0,1.4081632653061225,31.621,100.0,1.489795918367347,44.128,200.0,1.5714285714285714,30.336,150.0,1.6530612244897958,44.07,250.0,1.7346938775510203,30.055,100.0,1.816326530612245,41.541,250.0,1.8979591836734693,37.478,150.0,1.9795918367346939,45.266,250.0,2.061224489795918,42.755,200.0,2.142857142857143,44.495,150.0,2.224489795918367,36.911,150.0,2.3061224489795915,42.728,200.0,2.387755102040816,41.471,250.0,2.4693877551020407,51.465,200.0,2.5510204081632653,47.71,200.0,2.63265306122449,39.681,200.0,2.7142857142857144,37.153,150.0,2.7959183673469385,68.951,250.0,2.877551020408163,52.7,250.0,2.9591836734693877,37.075,150.0,3.0408163265306123,57.701,250.0,3.1224489795918364,60.803,250.0,3.204081632653061,40.206,150.0,3.2857142857142856,55.235,200.0,3.36734693877551,39.465,150.0,3.4489795918367343,57.621,200.0,3.530612244897959,33.978,100.0,3.6122448979591835,48.611,200.0,3.693877551020408,49.12,200.0,3.7755102040816326,75.255,350.0,3.8571428571428568,49.041,200.0,3.9387755102040813,88.103,400.0,4.020408163265306,49.041,200.0,4.1020408163265305,49.33,150.0,4.183673469387754,101.245,391.0,4.26530612244898,60.336,200.0,4.346938775510203,64.103,250.0,4.428571428571429,57.721,250.0,4.5102040816326525,46.515,150.0,4.591836734693877,79.41,350.0,4.673469387755102,76.606,300.0,4.755102040816326,74.103,250.0,4.836734693877551,60.476,150.0,4.918367346938775,136.75,550.0,5.0
scalability,N_50,2,periodic,2000,11827.046122448979,14963.204081632652,130.5,450.0,1.0,89.151,300.0,1.0816326530612246,74.203,150.0,1.163265306122449,96.681,300.0,1.2448979591836735,96.66,300.0,1.3265306122448979,450.0,3.0,76.6279,0.000145739,0.035389930941164494,142.09,450.0,1.4081632653061225,96.621,300.0,1.489795918367347,107.1645,299.0,1.5714285714285714,73.156,150.0,1.6530612244897958,73.5755,151.0,1.7346938775510203,84.5025,299.0,1.816326530612245,84.6315,299.0,1.8979591836734693,73.2915,150.0,1.9795918367346939,73.205,150.0,2.061224489795918,73.346,150.0,2.142857142857143,73.417,151.0,2.224489795918367,84.8165,300.0,2.3061224489795915,84.621,299.0,2.387755102040816,84.544,299.0,2.4693877551020407,74.058,167.0,2.5510204081632653,72.8905,150.0,2.63265306122449,72.682,150.0,2.7142857142857144,95.4675,299.0,2.7959183673469385,73.025,151.0,2.877551020408163,72.9905,151.0,2.9591836734693877,73.2845,150.0,3.0408163265306123,84.1185,299.0,3.1224489795918364,83.6605,298.0,3.204081632653061,72.834,150.0,3.2857142857142856,83.8635,299.0,3.36734693877551,72.3585,150.0,3.4489795918367343,71.6125,153.0,3.530612244897959,71.5515,150.0,3.6122448979591835,71.4515,150.0,3.693877551020408,72.045,151.0,3.7755102040816326,71.46,150.0,3.8571428571428568,71.3125,149.0,3.9387755102040813,71.3535,150.0,4.020408163265306,93.7755,300.0,4.1020408163265305,104.918,447.0,4.183673469387754,71.0415,150.0,4.26530612244898,71.741,152.0,4.346938775510203,71.62,150.0,4.428571428571429,70.538,149.0,4.5102040816326525,82.336,298.0,4.591836734693877,93.3245,297.0,4.673469387755102,71.0245,150.0,4.755102040816326,71.296,149.0,4.836734693877551,71.5255,151.0,4.918367346938775,71.651,150.0,5.0
scalability,N_50,2,greedy,2000,6001.456928571428,8721.897959183672,114.0745,294.0,1.0,105.159,240.0,1.0816326530612246,101.503,227.0,1.163265306122449,93.097,224.0,1.2448979591836735,88.368,220.0,1.3265306122448979,294.0,3.0,30.95204,0.003385091,0.04248017002828419,84.42,190.0,1.4081632653061225,78.5715,168.0,1.489795918367347,72.807,168.0,1.5714285714285714,72.336,171.0,1.6530612244897958,67.7385,152.0,1.7346938775510203,63.9515,151.0,1.816326530612245,62.754,143.0,1.8979591836734693,60.513,145.0,1.9795918367346939,57.6975,140.0,2.061224489795918,55.072,134.0,2.142857142857143,53.6945,132.0,2.224489795918367,52.1225,121.0,2.3061224489795915,50.7275,117.0,2.387755102040816,48.704,116.0,2.4693877551020407,46.7925,120.0,2.5510204081632653,44.7945,109.0,2.63265306122449,44.367,101.0,2.7142857142857144,42.7775,104.0,2.7959183673469385,41.183,101.0,2.877551020408163,40.943,98.0,2.9591836734693877,39.922,94.0,3.0408163265306123,38.7245,91.0,3.1224489795918364,37.092,89.0,3.204081632653061,36.996,95.0,3.2857142857142856,36.323,86.0,3.36734693877551,35.4105,83.0,3.4489795918367343,34.331,84.0,3.530612244897959,33.6445,84.0,3.6122448979591835,32.9615,78.0,3.693877551020408,32.2895,81.0,3.7755102040816326,31.497,74.0,3.8571428571428568,30.8665,73.0,3.9387755102040813,30.5175,78.0,4.020408163265306,29.73,73.0,4.1020408163265305,28.8695,69.0,4.183673469387754,28.3655,71.0,4.26530612244898,28.1455,72.0,4.346938775510203,27.55,65.0,4.428571428571429,27.134,66.0,4.5102040816326525,26.68,67.0,4.591836734693877,26.234,61.0,4.673469387755102,25.785,60.0,4.755102040816326,25.2865,62.0,4.836734693877551,24.8655,58.0,4.918367346938775,24.58,60.0,5.0
scalability,N_50,2,random,2000,11106.432326530612,15968.42857142857,47.9565,232.0,1.0,55.327,299.0,1.0816326530612246,63.0125,260.0,1.163265306122449,57.9825,237.0,1.2448979591836735,53.9945,210.0,1.3265306122448979,614.0,3.0,78.05682,0.0014484355,0.03857680398505181,79.6295,263.0,1.4081632653061225,51.874,308.0,1.489795918367347,57.287,284.0,1.5714285714285714,62.602,279.0,1.6530612244897958,57.6945,214.0,1.7346938775510203,70.7705,276.0,1.816326530612245,72.1025,359.0,1.8979591836734693,45.598,154.0,1.9795918367346939,59.883,209.0,2.061224489795918,61.001,228.0,2.142857142857143,87.351,399.0,2.224489795918367,56.482,276.0,2.3061224489795915,95.262,440.0,2.387755102040816,72.765,298.0,2.4693877551020407,63.1995,285.0,2.5510204081632653,49.8595,240.0,2.63265306122449,51.805,234.0,2.7142857142857144,70.2595,251.0,2.7959183673469385,80.879,370.0,2.877551020408163,62.768,235.0,2.9591836734693877,57.1125,207.0,3.0408163265306123,61.784,192.0,3.1224489795918364,70.383,351.0,3.204081632653061,86.942,309.0,3.2857142857142856,66.0995,287.0,3.36734693877551,126.468,614.0,3.4489795918367343,68.969,266.0,3.530612244897959,74.2245,348.0,3.6122448979591835,74.5015,289.0,3.693877551020408,51.517,224.0,3.7755102040816326,61.158,314.0,3.8571428571428568,76.7545,315.0,3.9387755102040813,98.461,355.0,4.020408163265306,69.804,280.0,4.1020408163265305,77.7305,240.0,4.183673469387754,77.75,286.0,4.26530612244898,89.3445,361.0,4.346938775510203,60.6915,206.0,4.428571428571429,110.48,384.0,4.5102040816326525,63.7335,262.0,4.591836734693877,76.5335,309.0,4.673469387755102,91.391,453.0,4.755102040816326,108.172,467.0,4.836734693877551,82.2765,328.0,4.918367346938775,69.139,224.0,5.0
